"id","country","mean_rain","mean_temp","year","rain","temp","diff_rain"
"010510","PER3",0.00937000172410456,10.7162004010381,2023,0.00816446410460189,11.0352459048647,-0.00120553761950267
"010511","PER3",0.00833272359714991,11.4119020248915,2023,0.00921149569163814,11.4311058308308,0.000878772094488231
"010512","PER3",0.00871295933493204,16.0506512293448,2023,0.00921085712784052,16.2884322411726,0.000497897792908476
"010513","PER3",0.00815441603309234,16.0003603384849,2023,0.00952293882324002,16.3910850774192,0.00136852279014768
"010514","PER3",0.00781949320468225,13.9548471064486,2023,0.00946447813955062,13.9932679783618,0.00164498493486837
"010515","PER3",0.00839518837165144,20.3240087893476,2023,0.0100069428996714,20.7390079001114,0.00161175452801997
"010516","PER3",0.00945676638991049,14.9077146035397,2023,0.00942293225454753,15.0146912379772,-3.38341353629586e-05
"010517","PER3",0.00905671409223894,11.3507812737503,2023,0.0115589323115343,11.5558638547131,0.00250221821929535
"010518","PER3",0.00996235176776367,15.0371708656089,2023,0.00968756632601791,15.3579111544868,-0.000274785441745754
"010519","PER3",0.00875552237698012,10.791788555707,2023,0.00955546626265504,10.8202640611926,0.00079994388567492
"010520","PER3",0.00969328256429344,11.6222746812991,2023,0.00847379563366138,12.0119743998981,-0.00121948693063206
"010521","PER3",0.00908327850924143,11.0989523870544,2023,0.0104513541473965,11.1102771453324,0.00136807563815507
"010522","PER3",0.00829099687488206,11.7202624843443,2023,0.0084146730860435,11.8090441456434,0.000123676211161447
"010523","PER3",0.00916244165648073,14.4425447312305,2023,0.00863426588804166,14.6244267158505,-0.000528175768439063
"010601","PER3",0.00985154727657315,20.5467943008017,2023,0.0166681519439591,20.6746490223485,0.00681660466738599
"010602","PER3",0.0102756901870783,19.9148013372518,2023,0.022091757930946,20.0648356908429,0.0118160677438677
"010603","PER3",0.0095402079714867,16.6968839163501,2023,0.0127919939788458,17.0617638227489,0.00325178600735914
"010604","PER3",0.00978838451225706,21.1046907901479,2023,0.0158944947860106,21.2861503834718,0.0061061102737535
"010605","PER3",0.00954106330290486,17.4778538556445,2023,0.0167899838432746,17.8153991203273,0.00724892054036974
"010606","PER3",0.00988220640067439,20.6592370734965,2023,0.015564182064791,20.8096342463224,0.00568197566411658
"010607","PER3",0.0099334221688084,18.4001177047972,2023,0.0161933069633698,18.3555743621796,0.00625988479456138
"010608","PER3",0.0102642824959361,20.3750041679148,2023,0.0220150956008285,20.4806495542482,0.0117508131048924
"010609","PER3",0.0100494423177503,19.1271389808372,2023,0.0202362562903764,19.1806459881593,0.0101868139726261
"010610","PER3",0.00991521140004083,20.4868224341944,2023,0.0183652857611783,20.6145911726469,0.0084500743611375
"010611","PER3",0.00981541236021996,20.0551984283705,2023,0.01830543259482,20.183664390214,0.00849002023460001
"010612","PER3",0.00888380283441319,16.9334228502116,2023,0.0162320529616953,16.7488938451598,0.00734825012728209
"010701","PER3",0.00793023598048774,21.9199668495227,2023,0.00597094594659517,22.5178203043096,-0.00195929003389257
"010702","PER3",0.0106133348023472,20.0628007222702,2023,0.00900602991041119,20.4374910488041,-0.00160730489193602
"010703","PER3",0.00524084430693365,17.4795983503376,2023,0.00667315393835916,17.6263072326021,0.00143230963142551
"010704","PER3",0.00513768662782007,24.9344844657807,2023,0.00702090406633374,25.1138636759793,0.00188321743851367
"010705","PER3",0.010351126000166,18.1723831446352,2023,0.00793965309784301,18.8037292269507,-0.00241147290232296
"010706","PER3",0.00774833425299813,18.3936856545212,2023,0.0079091510329938,18.7712701857587,0.000160816779995674
"010707","PER3",0.00654779219152658,19.5645659460359,2023,0.00752872118494935,19.7899860636662,0.000980928993422774
"020101","PER3",0.00851572622331803,6.07708227375787,2023,0.00817280386471697,4.59766302634323,-0.000342922358601059
"020102","PER3",0.00861077755378714,11.071665964374,2023,0.0102579710318982,10.4514593007769,0.00164719347811106
"020103","PER3",0.008443241813,12.4598706226623,2023,0.0103726261253511,12.0356521169865,0.00192938431235105
"020104","PER3",0.00815690626423542,11.2506263869294,2023,0.011292988111086,10.6557466032431,0.00313608184685054
"020105","PER3",0.00842646297643843,7.35079944464713,2023,0.00816288665371074,5.9620394486221,-0.000263576322727688
"020106","PER3",0.00806954616134246,11.2604642683446,2023,0.00804329923408883,10.0189970358986,-2.62469272536304e-05
"020107","PER3",0.00918765235549354,5.84223951074786,2023,0.0103448484441926,5.22927424409683,0.00115719608869908
"020108","PER3",0.00878800064292703,7.86510602648992,2023,0.00866784407539661,6.7244980502645,-0.000120156567530416
"020109","PER3",0.00760819688210924,17.7437395428068,2023,0.0102246730979225,17.3790941882384,0.00261647621581324
"020110","PER3",0.00830615653308599,15.248961311566,2023,0.0103439773051764,14.7275516242564,0.00203782077209037
"020111","PER3",0.00884668325075644,6.4810246094895,2023,0.0092943963547884,5.78408276672525,0.000447713104031961
"020112","PER3",0.00810037816240559,9.29453190213291,2023,0.00830312720241196,8.25576766297075,0.000202749040006374
"020201","PER3",0.010934798715911,2.24661229068234,2023,0.0127013397374969,1.72301251783639,0.00176654102158589
"020202","PER3",0.00937529785368522,8.94553697079936,2023,0.0125536394701869,8.17695267007458,0.00317834161650169
"020203","PER3",0.0104426523785192,6.02638569965941,2023,0.013331720553564,5.06770713666973,0.00288906817504476
"020204","PER3",0.0100941299301764,3.48893026239642,2023,0.0110075500053542,2.68946487007549,0.000913420075177845
"020205","PER3",0.0109514530680766,4.75935397818319,2023,0.013485406657425,4.00133389367948,0.00253395358934836
"020301","PER3",0.00774496307681553,13.5185094470524,2023,0.00940079435693993,13.6773298367552,0.0016558312801244
"020302","PER3",0.0074647167644187,11.0837179644307,2023,0.00954963560199701,10.9162351369982,0.0020849188375783
"020303","PER3",0.00765464169592288,10.8378808327649,2023,0.00958726666912876,10.8469295013874,0.00193262497320588
"020304","PER3",0.0077105657344848,14.0312326918848,2023,0.00939538133083792,14.1772494523265,0.00168481559635312
"020305","PER3",0.00758528768095937,9.53008335738669,2023,0.00960187084804634,9.50737556276172,0.00201658316708697
"020306","PER3",0.00745036101383809,9.54718950048187,2023,0.00956792738746851,9.35498643227226,0.00211756637363043
"020401","PER3",0.00910443486562175,5.60865082445911,2023,0.0111982908097658,5.35947469490335,0.00209385594414401
"020402","PER3",0.00948610061265874,11.4264542014136,2023,0.0120253017308321,10.5775537957615,0.00253920111817339
"020501","PER3",0.00878078115079677,10.0563319905947,2023,0.0110891544271328,9.59724656792879,0.00230837327633606
"020502","PER3",0.00945511507612126,9.92044368618003,2023,0.0121086187555988,8.72350310883312,0.00265350367947754
"020503","PER3",0.0112182636096138,17.1263096176751,2023,0.0144572198176493,15.7932939913697,0.00323895620803549
"020504","PER3",0.00792581535992467,5.6401153583931,2023,0.00958651330155084,5.33629616330144,0.00166069794162618
"020505","PER3",0.0100735690749317,7.59114460817911,2023,0.0124159810046862,6.80752246825061,0.00234241192975455
"020506","PER3",0.00950734832880864,10.0004608715808,2023,0.0121613523125081,8.78068827379032,0.00265400398369947
"020507","PER3",0.0100727677946502,17.6992908647474,2023,0.0124618181984759,17.1986882666783,0.00238905040382565
"020508","PER3",0.0079110652259604,6.14988561381436,2023,0.00970796176755022,5.85987313860466,0.00179689654158982
"020509","PER3",0.00822025877213787,8.15954907616906,2023,0.0104239767276563,7.66349407608353,0.00220371795551847
"020510","PER3",0.0105228365644045,9.52945700229781,2023,0.0128214356118655,8.63858236599331,0.00229859904746102
"020511","PER3",0.00886258045662638,12.3927899730808,2023,0.0116385507951219,11.2321108951527,0.0027759703384955
"020512","PER3",0.00932014644492252,14.1846744977682,2023,0.0120899081666365,12.786458324902,0.00276976172171398
"020513","PER3",0.00849460795480929,7.80995451146972,2023,0.0111011291506484,7.2911709292544,0.00260652119583906
"020514","PER3",0.00949581030538429,6.89326329298672,2023,0.0121412071526272,5.69733675405869,0.00264539684724295
"020515","PER3",0.0092272519531633,8.67003473364237,2023,0.0117668508043663,7.95844720876329,0.00253959885120298
"020601","PER3",0.00866796481617411,11.0277047746436,2023,0.00922349872824117,9.80104814960492,0.000555533912067053
"020602","PER3",0.00853350024737634,11.5186785387169,2023,0.00904220746321549,10.3580331802368,0.000508707215839153
"020603","PER3",0.00920136327347568,10.6224549859315,2023,0.0103183196071422,9.67907518626454,0.00111695633366653
"020604","PER3",0.00828284696780286,11.4589867585385,2023,0.00852878694488167,10.2732086950994,0.000245939977078811
"020605","PER3",0.00905271604219905,11.3241292692819,2023,0.00974467057971249,9.8445372456385,0.000691954537513445
"020606","PER3",0.0085646604333263,9.53323688314256,2023,0.00929032956455354,8.75530496219069,0.000725669131227243
"020607","PER3",0.0080840579139424,11.4063139134001,2023,0.00812626660889039,10.1736595433297,4.22086949479848e-05
"020608","PER3",0.00841499307834816,4.88580688371676,2023,0.00932358945838417,4.37642117901543,0.000908596380036009
"020609","PER3",0.00922710980627213,7.22677397870062,2023,0.0105632512627521,6.58274467276142,0.00133614145647994
"020610","PER3",0.00886916497059421,11.445585146299,2023,0.00941260622418616,9.93198960258451,0.000543441253591952
"020611","PER3",0.00803809712565551,11.2684278816537,2023,0.00803064245557787,10.0397205124014,-7.45467007763449e-06
"020701","PER3",0.00912572820248394,11.0154283125937,2023,0.0118409366870768,10.4629441734568,0.0027152084845929
"020702","PER3",0.00831830673329431,11.0249246518605,2023,0.0106049838694252,10.8629251160764,0.0022866771361309
"020703","PER3",0.00900176475985807,13.1161823084999,2023,0.0116449721915871,12.8128229376978,0.00264320743172905
"020801","PER3",0.00161886671148873,22.7272865959519,2023,0.0035831426211121,23.5183264176267,0.00196427590962337
"020802","PER3",0.00355771619199098,22.1468257403987,2023,0.00587133358273158,22.7439075172149,0.00231361739074059
"020803","PER3",0.00144558324629055,22.9410566202835,2023,0.00340737224096884,23.6714384675423,0.00196178899467829
"020804","PER3",0.00607922484069822,19.8909076323718,2023,0.00847349633605406,20.0887435238864,0.00239427149535584
"020901","PER3",0.0098984065345882,12.4815420695321,2023,0.0123444841788875,11.7316662519975,0.0024460776442993
"020902","PER3",0.00951266083518668,8.48902103146223,2023,0.0121024515851147,8.00554158458315,0.00258979074992804
"020903","PER3",0.0111480534119222,14.7688030448066,2023,0.013136032825208,14.2524598494272,0.00198797941328573
"020904","PER3",0.00860139457875962,6.57449306775273,2023,0.0110581002367799,6.03275963284328,0.00245670565802024
"020905","PER3",0.00963428823989932,16.5506488058946,2023,0.0118104818803546,15.4802838564508,0.0021761936404553
"020906","PER3",0.00951133531952259,11.953936242291,2023,0.0120066827478034,11.1212815983235,0.00249534742828082
"020907","PER3",0.0105924933272343,15.9579710540022,2023,0.0128546874982977,15.4112139931738,0.00226219417106331
"021001","PER3",0.00804546596911651,6.70118353507564,2023,0.0104471087099912,6.21268286556551,0.00240164274087473
"021002","PER3",0.00766715005504968,9.53478495020201,2023,0.00984867230369744,9.30806904934092,0.00218152224864777
"021003","PER3",0.00779263448693293,9.35137303431271,2023,0.0103541928042897,8.98258160340322,0.00256155831735676
"021004","PER3",0.00800365124898758,5.64193226817297,2023,0.00888807412049207,5.04870218848723,0.000884422871504495
"021005","PER3",0.00737494042672106,8.78947877890197,2023,0.00975424713445922,8.50483995233114,0.00237930670773816
"021006","PER3",0.00843477421462595,8.6619438654373,2023,0.0101590867511706,8.62864758626186,0.00172431253654467
"021007","PER3",0.00745239362148364,12.3623798833896,2023,0.0098855119980327,11.796535307532,0.00243311837654907
"021008","PER3",0.00793083314292648,7.11986798835946,2023,0.00943108416427239,6.39546747068044,0.00150025102134591
"021009","PER3",0.00746127377694285,12.5544025376727,2023,0.0100017281811199,12.0688164666213,0.00254045440417703
"021010","PER3",0.008449052444448,12.6901710149922,2023,0.0100377609074593,12.8219877087774,0.00158870846301132
"021011","PER3",0.00728467695086586,9.55655965331719,2023,0.00976390887658329,9.28260105615739,0.00247923192571742
"021012","PER3",0.00746334859647605,13.2674758520377,2023,0.0100162655827584,12.6894203803005,0.0025529169862824
"021013","PER3",0.00809603358858811,8.1955744783175,2023,0.00970205189300652,8.08817940487223,0.00160601830441841
"021014","PER3",0.00749824107143314,7.22978666187243,2023,0.00949456700657142,6.77987322523677,0.00199632593513828
"021015","PER3",0.00718908298844472,6.9569662525762,2023,0.00959425007863019,6.76044334015991,0.00240516709018547
"021016","PER3",0.00785372111306924,10.1017933791557,2023,0.00992297318955273,9.93061542287758,0.0020692520764835
"021101","PER3",0.00237137081920436,21.8469882216811,2023,0.00308313568194178,23.0032351775568,0.000711764862737424
"021102","PER3",0.0111304513335243,14.1661237721166,2023,0.0140552146577632,13.5124158000595,0.00292476332423882
"021103","PER3",0.0018279901184484,22.731978864558,2023,0.00318980743179457,23.3735556790507,0.00136181731334617
"021104","PER3",0.0100109962594754,17.7151555760844,2023,0.0135298167117134,17.0316020736658,0.00351882045223799
"021105","PER3",0.0113231693376574,11.060765403378,2023,0.0147601570918101,10.3020730195979,0.00343698775415274
"021201","PER3",0.00997029078979959,12.0044542368908,2023,0.0118576808133729,11.2389311861067,0.00188739002357335
"021202","PER3",0.00934090576165536,15.657467320102,2023,0.0111388994432996,14.3673037472382,0.00179799368164426
"021203","PER3",0.00983231856343937,8.73808640474863,2023,0.0118081611025127,7.93436229394947,0.00197584253907331
"021204","PER3",0.00931503022102217,9.05652011331303,2023,0.0110065430392428,7.80751572735658,0.00169151281822066
"021205","PER3",0.00964872229490442,9.59325435724816,2023,0.0115332843079212,8.62786768700702,0.00188456201301676
"021206","PER3",0.00937679084873261,7.6856803512721,2023,0.0120994409010327,7.24044284849538,0.00272265005230005
"021207","PER3",0.0100849995359324,10.622542352936,2023,0.011769293222476,9.80571958922412,0.00168429368654363
"021208","PER3",0.00953336558601465,6.58250477855416,2023,0.0113679570474615,5.73051056351867,0.00183459146144683
"021209","PER3",0.00924832276319658,9.55596159187066,2023,0.011235662289811,8.46141968286231,0.00198733952661442
"021210","PER3",0.00910512662358015,7.46556820828725,2023,0.0112309049753176,6.61648778751689,0.00212577835173742
"021301","PER3",0.00959177047005077,14.8705232838604,2023,0.0122749648308437,14.6432101011731,0.00268319436079295
"021302","PER3",0.00935491325260918,12.1523764605509,2023,0.0121300114596341,11.9806695832593,0.0027750982070249
"021303","PER3",0.00894944041314014,15.2511659640235,2023,0.0114238927667247,15.0669646297827,0.00247445235358454
"021304","PER3",0.00905110473261367,14.1374740025248,2023,0.0115220001121245,14.2193346011204,0.00247089537951086
"021305","PER3",0.00947061427098767,16.709956660658,2023,0.0122250390826825,16.7156163170224,0.00275442481169487
"021306","PER3",0.00955054543016767,11.4072067581507,2023,0.0119311499162512,10.5768273331691,0.00238060448608353
"021307","PER3",0.00960701798164064,12.22707657686,2023,0.0121105358137322,11.8323409187204,0.00250351783209152
"021308","PER3",0.00949574028062419,15.9296403512327,2023,0.0122359220063302,15.8888206435728,0.00274018172570602
"021401","PER3",0.00997973159787036,6.60238432830606,2023,0.0121516335773805,6.14406049975895,0.00217190197951009
"021402","PER3",0.00954026501467978,14.2197461724776,2023,0.0131266307581611,13.8526071982624,0.00358636574348137
"021403","PER3",0.00990687866809636,8.94092420473195,2023,0.0126454669455872,7.54843652518676,0.00273858827749082
"021404","PER3",0.0104665739026688,14.9467768377358,2023,0.0139754878409579,13.8619730838871,0.00350891393828906
"021405","PER3",0.00543753874288133,18.9807534813383,2023,0.00715328921232778,19.5171393055587,0.00171575046944645
"021406","PER3",0.0102535772978912,7.08001579163167,2023,0.0118474786354919,6.49742501106842,0.00159390133760071
"021407","PER3",0.00993957669465675,13.1295424484137,2023,0.0127818309725101,11.4698600175921,0.00284225427785334
"021408","PER3",0.0100558663954404,11.9546667877699,2023,0.0130009731523522,10.4870030682295,0.00294510675691175
"021409","PER3",0.00589253675148998,18.2530598940838,2023,0.00619257331893126,18.6800771240113,0.000300036567441274
"021410","PER3",0.00993401004341837,9.82171343986642,2023,0.0127558723107669,9.48261752802948,0.00282186226734852
"021501","PER3",0.00982779840743875,10.075049507974,2023,0.0119701449909484,9.21578238511404,0.00214234658350968
"021502","PER3",0.0107721829405587,19.0564445782753,2023,0.0121153847626103,17.9152976736248,0.00134320182205163
"021503","PER3",0.00689208829528201,7.68034588682037,2023,0.0095210557559078,7.19642950261892,0.00262896746062579
"021504","PER3",0.00950917396824304,15.1913507594828,2023,0.0115414696002879,14.3905627554028,0.00203229563204488
"021505","PER3",0.00917832914421825,11.1536428280731,2023,0.0114328336262729,10.418980772613,0.00225450448205469
"021506","PER3",0.00793649308781136,9.60368784131213,2023,0.0108145100830207,9.01271179302764,0.00287801699520935
"021507","PER3",0.0113060944173447,11.478581972624,2023,0.0129091045008074,10.4527076656534,0.0016030100834627
"021508","PER3",0.00960158666153814,16.4392175236449,2023,0.0115485865288039,15.597621682239,0.00194699986726578
"021509","PER3",0.00733081008868328,9.40934180154912,2023,0.00997615635687514,8.79302574797007,0.00264534626819186
"021510","PER3",0.0119842712898538,15.8126484237269,2023,0.0132386423110925,14.9827706170038,0.00125437102123873
"021511","PER3",0.0109209320522502,14.8533753302505,2023,0.0126616270375971,13.7718431415286,0.00174069498534693
"021601","PER3",0.00905410992084745,8.60163269260613,2023,0.0114501112061723,8.08699709809748,0.00239600128532481
"021602","PER3",0.0096099449274102,11.5299315157611,2023,0.0120771253939558,11.1132414927957,0.00246718046654558
"021603","PER3",0.00793600302707228,14.073937778444,2023,0.0108861232033495,14.1611746911141,0.00295012017627718
"021604","PER3",0.00857656263615425,10.9522043387959,2023,0.0113834382002863,11.0546399524896,0.00280687556413204
"021701","PER3",0.00942297727498799,9.1122586957769,2023,0.00971534545089451,7.95869097581415,0.000292368175906516
"021702","PER3",0.00887102080029849,5.74718605155979,2023,0.00967170407339253,4.9785788226803,0.000800683273094049
"021703","PER3",0.0120895584727358,3.70379600028036,2023,0.0149041370793468,3.07609630019015,0.00281457860661096
"021704","PER3",0.0114602158613731,9.02837034933148,2023,0.0144784496015145,7.76365773591056,0.00301823374014138
"021705","PER3",0.0125974748736391,11.020626611595,2023,0.0160957023407317,10.1192232197295,0.0034982274670926
"021706","PER3",0.0108331746786689,12.0583816088339,2023,0.013576380791717,10.6654057400284,0.00274320611304802
"021707","PER3",0.0098163013160867,9.49490743732033,2023,0.0116749142726728,8.267326711645,0.00185861295658606
"021708","PER3",0.0115404077452046,14.2105405389032,2023,0.0146243829700514,13.4069195645476,0.00308397522484676
"021709","PER3",0.0124616115032308,5.97803772549191,2023,0.0154214659464471,5.05938844917547,0.00295985444321627
"021710","PER3",0.00916286590981839,7.91870793536968,2023,0.00993106132252984,7.19067543733526,0.000768195412711455
"021801","PER3",0.001178892775164,24.116873855844,2023,0.00330087173663469,25.2726278656405,0.0021219789614707
"021802","PER3",0.00820881225104474,10.0398362948983,2023,0.0126581034061718,9.46716330606053,0.00444929115512702
"021803","PER3",0.00057118752062892,24.9410744220937,2023,0.00227133801230574,26.5223154340472,0.00170015049167682
"021804","PER3",0.00929956359387252,10.911730527903,2023,0.0130215368096889,10.5069939474763,0.00372197321581634
"021805","PER3",0.00621831484152758,22.4847059019154,2023,0.0113689017166441,22.7276112563296,0.00515058687511653
"021806","PER3",0.00333095998856824,21.4013369918274,2023,0.00699697936932162,22.4261717796832,0.00366601938075338
"021807","PER3",0.00109011364829296,23.0273937826455,2023,0.00256328728289909,24.6983412003099,0.00147317363460613
"021808","PER3",0.00057118752062892,24.1315801360532,2023,0.00227133801230574,25.7128211480067,0.00170015049167682
"021809","PER3",0.000561252464696731,25.175281753803,2023,0.00242110172718374,26.5366676473204,0.00185984926248701
"021901","PER3",0.00734290577720119,11.6859328571585,2023,0.00929343232335502,11.3558026401358,0.00195052654615383
"021902","PER3",0.0065890841210041,16.0288305941058,2023,0.00921909143033943,15.8024156299764,0.00263000730933532
"021903","PER3",0.00738938745668727,16.1946835129396,2023,0.0103184939971133,16.5919831923912,0.00292910654042602
"021904","PER3",0.00775220961879622,10.7770318105666,2023,0.00976151009657105,10.3199105686491,0.00200930047777483
"021905","PER3",0.00664554770369515,7.97009343607021,2023,0.00899715469106005,7.85551097349836,0.0023516069873649
"021906","PER3",0.00719685025762428,11.7038248144006,2023,0.00942413532510086,11.6087007095737,0.00222728506747659
"021907","PER3",0.00701793479519509,14.4606310201852,2023,0.00952550569787049,14.7751217772647,0.0025075709026754
"021908","PER3",0.007353733541913,6.40746768097576,2023,0.0096300795130377,6.11079544571021,0.00227634597112471
"021909","PER3",0.00811314026369284,8.70906171590677,2023,0.0101451109780422,8.18104697308325,0.00203197071434937
"021910","PER3",0.00770945897029436,12.473767186975,2023,0.0100648137033365,12.117260012481,0.00235535473304215
"022001","PER3",0.00977669670392894,13.4495713573217,2023,0.0113636835874303,12.5818207744213,0.00158698688350133
"022002","PER3",0.00943383338614727,6.80777778734602,2023,0.0107343157374219,5.85868879012564,0.00130048235127463
"022003","PER3",0.00938396136959261,12.5774381223774,2023,0.0104843967240555,11.295221063156,0.00110043535446285
"022004","PER3",0.00988261481050033,11.1546377078592,2023,0.011339353869486,10.119620377846,0.00145673905898564
"022005","PER3",0.00829302091097229,7.01823496561122,2023,0.0099787547786213,6.52798356097901,0.00168573386764901
"022006","PER3",0.00950790468978525,14.056312152598,2023,0.0106898900746415,12.7368037261022,0.00118198538485621
"022007","PER3",0.00928110803397965,9.63803176146421,2023,0.0102933333284035,8.41863399283537,0.0010122252944238
"022008","PER3",0.00952260670743895,8.59272352479783,2023,0.011745348967485,7.85853342908729,0.002222742260046
"030101","PER3",0.00712506644334894,12.4536434599347,2023,0.0100230506699637,12.5970189903597,0.00289798422661478
"030102","PER3",0.00784477129742766,9.06666479316099,2023,0.0125890092669638,8.76191591906057,0.00474423796953615
"030103","PER3",0.00816709857771213,7.3844016097608,2023,0.0131344503608221,7.1531817491891,0.00496735178311
"030104","PER3",0.00754190094875648,12.631118157204,2023,0.0100651538673542,12.7645173089634,0.00252325291859767
"030105","PER3",0.00698218058120183,16.3863439885213,2023,0.00918202242787748,16.6794826581754,0.00219984184667565
"030106","PER3",0.00783239979030116,8.91474342680087,2023,0.0120348062618281,8.88214253806689,0.00420240647152697
"030107","PER3",0.00694074926363345,13.9754155534147,2023,0.0107382820165141,13.951400116689,0.0037975327528806
"030108","PER3",0.00726578724290239,12.012704669343,2023,0.00956124974475119,12.1472579774436,0.0022954625018488
